OrderItemID,OrderID,ProductID,Quantity,UnitPrice
5721,2285,2605,2,182.74
5722,2285,6777,2,98.63
5723,2286,6957,3,140.13
5724,2286,13415,1,187.02
5725,2286,10144,2,171.79
5726,2287,13523,1,30.26
5727,2287,7412,3,48.06
5728,2288,14949,5,130.25
5729,2288,6787,1,83.64
5730,2288,13500,4,67.39
5731,2288,14253,1,40.56
5732,2288,965,4,175.41
5733,2289,609,1,189.26
5734,2289,16844,1,111.48
5735,2290,12187,1,146.38
5736,2291,11362,1,111.12
5737,2291,14181,1,138.28
5738,2291,2027,1,144.03
5739,2292,14913,1,93.3
5740,2292,17385,2,168.46
5741,2292,1774,5,51.15
5742,2292,1144,2,169.57
5743,2293,7132,5,5.52
5744,2293,11491,3,13.16
5745,2293,10676,4,124.27
5746,2294,1415,2,58.84
5747,2294,10019,2,149.14
5748,2294,16411,2,137.68
5749,2294,9474,5,8.89
5750,2295,17747,4,29.44
5751,2295,1267,2,131.64
5752,2295,19470,4,8.56
5753,2295,14986,1,31.56
5754,2296,17333,1,73.74
5755,2297,17685,3,100.34
5756,2297,1009,5,48.46
5757,2298,7529,2,17.98
5758,2299,11383,3,128.94
5759,2299,14268,2,55.61
5760,2299,9156,5,22.11
5761,2299,15666,2,140.07
5762,2300,5049,2,142.63
5763,2300,15893,2,8.49
5764,2300,8087,3,152.18
5765,2301,1144,2,19.84
5766,2302,5949,4,182.09
5767,2302,7756,3,66.14
5768,2302,13260,3,175.18
5769,2302,13461,2,179.16
5770,2303,1778,1,81.56
5771,2304,11660,5,140.57
5772,2304,14812,1,124.69
5773,2305,12933,2,106.54
5774,2306,11673,3,163.81
5775,2306,5888,4,13.88
5776,2307,2820,5,26.16
5777,2307,19751,5,95.41
5778,2307,3291,5,9.28
5779,2308,13947,1,55.58
5780,2308,18366,4,172.78
5781,2308,6876,4,37.34
5782,2308,4919,5,178.62
5783,2309,19559,5,162.66
5784,2309,3543,4,95.54
5785,2310,507,4,58.66
5786,2310,10148,2,115.32
5787,2310,13348,3,87.73
5788,2311,18498,3,90.3
5789,2312,13791,1,172.4
5790,2312,7762,4,35.18
5791,2313,16296,1,23.88
5792,2313,7527,2,14.41
5793,2313,17389,1,67.61
5794,2313,1979,1,142.83
5795,2313,13373,4,51.26
5796,2314,2689,3,50.37
5797,2314,11880,5,182.43
5798,2314,12168,1,190.37
5799,2315,17079,3,61.99
5800,2315,3397,1,138.26
5801,2316,16393,1,191.64
5802,2316,16858,3,75.85
5803,2317,8862,4,38.15
5804,2318,13495,5,149.55
5805,2319,1151,2,174.82
5806,2319,9123,5,112.83
5807,2320,4952,5,123.7
5808,2321,15851,2,16.8
5809,2321,7886,1,144.84
5810,2321,16046,3,93.5
5811,2321,1465,4,95.73
5812,2322,13164,1,12.63
5813,2322,19057,4,30.36
5814,2322,9554,5,32.91
5815,2322,6476,2,163.92
5816,2323,8319,4,114.42
5817,2323,17645,5,177.3
5818,2324,5481,5,129.72
5819,2325,16739,1,38.43
5820,2325,9295,5,74.7
5821,2326,11334,4,186.95
5822,2326,10411,2,32.16
5823,2326,16302,4,143.87
5824,2327,17975,3,171.27
5825,2327,10111,2,148.88
5826,2328,11728,1,161.69
5827,2328,2107,2,139.25
5828,2329,5532,1,20.98
5829,2329,502,3,56.89
5830,2329,9242,5,147.33
5831,2330,6201,4,32.83
5832,2330,16530,3,195.35
5833,2331,8125,4,141.73
5834,2331,19852,2,69.02
5835,2331,12997,5,29.6
5836,2331,4294,3,9.93
5837,2332,17496,5,23.43
5838,2332,2914,4,134.8
5839,2332,10506,5,66.36
5840,2332,14910,4,115.63
5841,2332,9858,2,24.47
5842,2333,17648,2,81.17
5843,2333,3538,4,62.3
5844,2333,6065,2,108.58
5845,2333,12627,4,160.43
5846,2334,2353,1,22.41
5847,2334,3533,4,194.51
5848,2334,8703,2,99.38
5849,2334,15606,2,109.94
5850,2335,1687,1,74.8
5851,2335,9118,5,54.89
5852,2335,10837,3,102.35
5853,2335,8090,3,54.14
5854,2336,16223,4,66.4
5855,2336,2361,3,116.55
5856,2337,14133,5,55.96
5857,2337,12027,2,51.69
5858,2338,9227,2,96.44
5859,2338,4415,3,156.98
5860,2339,14527,3,38.54
5861,2339,13203,1,61.64
5862,2339,6133,1,24.17
5863,2339,17772,2,196.54
5864,2340,2968,3,155.96
5865,2340,19717,5,122.54
5866,2341,10748,5,171.92
5867,2341,7698,4,151.79
5868,2341,13336,4,30.43
5869,2341,10428,1,132.14
5870,2342,12488,2,99.54
5871,2342,15240,4,56.4
5872,2343,18059,4,21.92
5873,2344,17373,2,38.86
5874,2344,17965,1,137.54
5875,2345,1983,3,31.7
5876,2345,2755,4,75.97
5877,2345,14526,2,146.32
5878,2346,5366,2,34.81
5879,2347,6488,5,137.99
5880,2347,17354,2,50.36
5881,2347,7274,4,182.06
5882,2347,19545,5,72.64
5883,2348,4258,3,92.57
5884,2348,9367,1,190.08
5885,2349,14922,2,19.96
5886,2350,7874,5,199.09
5887,2350,2849,5,146.16
5888,2350,7441,1,43.22
5889,2351,9942,5,170.06
5890,2351,7490,5,57.37
5891,2352,18554,1,152.25
5892,2353,3089,3,23.54
5893,2354,5124,5,77.24
5894,2354,608,1,186.74
5895,2354,16107,1,57.64
5896,2355,6770,1,89.08
5897,2355,7541,1,55.89
5898,2355,16016,3,114.57
5899,2355,7082,2,82.96
5900,2356,15502,5,65.36
5901,2356,11328,2,158.72
5902,2357,9713,4,155.09
5903,2357,18498,5,169.09
5904,2358,9998,5,103.25
5905,2358,7312,3,181.48
5906,2358,9145,2,26.37
5907,2358,8687,4,21.25
5908,2358,4337,4,195.52
5909,2359,18306,2,153.27
5910,2359,10249,4,153.0
5911,2359,8042,5,60.83
5912,2359,2281,4,49.69
5913,2359,3230,2,177.59
5914,2360,9253,4,186.97
5915,2360,15987,3,48.5
5916,2360,16565,5,168.78
5917,2360,12111,4,34.65
5918,2361,1936,1,14.43
5919,2361,15706,1,180.64
5920,2361,17949,5,15.67
5921,2362,5663,3,32.98
5922,2362,12268,5,61.09
5923,2363,15960,1,93.11
5924,2363,6731,3,178.21
5925,2364,10358,4,197.32
5926,2364,17653,5,37.62
5927,2364,7935,2,198.76
5928,2364,17687,2,188.21
5929,2365,6295,1,197.83
5930,2365,7564,5,166.25
5931,2366,7364,1,178.97
5932,2366,4549,5,138.31
5933,2366,12462,2,54.05
5934,2366,2548,1,22.81
5935,2367,16325,5,189.69
5936,2368,16767,3,145.84
5937,2368,9537,3,34.97
5938,2369,3727,2,37.76
5939,2369,8872,5,147.86
5940,2370,3413,3,78.9
5941,2370,19095,2,22.82
5942,2370,16231,1,124.28
5943,2371,4469,3,103.32
5944,2371,19508,2,96.11
5945,2371,6916,2,33.74
5946,2372,1331,3,60.5
5947,2373,7640,2,98.13
5948,2373,19182,4,162.39
5949,2374,17991,1,74.61
5950,2374,5141,2,186.7
5951,2374,7557,4,45.79
5952,2375,1964,2,23.43
5953,2376,16530,4,56.32
5954,2377,11394,2,44.45
5955,2378,7685,3,55.6
5956,2378,12145,4,48.44
5957,2378,1913,4,126.86
5958,2378,11773,5,113.72
5959,2379,8619,1,73.88
5960,2379,3800,5,157.91
5961,2379,4047,1,75.02
5962,2379,10538,1,95.46
5963,2380,13183,4,5.68
5964,2380,15911,4,162.81
5965,2380,14549,1,115.65
5966,2380,10226,5,40.4
5967,2381,17342,5,174.04
5968,2382,9832,4,191.06
5969,2383,17460,3,163.4
5970,2383,19169,1,121.86
5971,2383,8318,5,159.73
5972,2384,19563,5,181.42
5973,2384,3864,3,130.79
5974,2384,8281,4,41.47
5975,2385,13037,2,66.82
5976,2385,16677,3,73.48
5977,2385,14592,5,166.36
5978,2385,17572,1,9.29
5979,2386,12165,3,138.97
5980,2386,6060,2,183.17
5981,2386,18440,2,149.32
5982,2386,2681,2,131.93
5983,2387,3646,4,76.87
5984,2387,7449,3,150.15
5985,2387,18903,2,63.34
5986,2387,4280,4,10.33
5987,2387,1182,1,25.43
5988,2388,17230,5,187.79
5989,2388,7364,1,29.63
5990,2388,17594,3,133.52
5991,2389,18917,4,28.89
5992,2389,5678,1,170.83
5993,2389,7862,2,100.28
5994,2390,762,4,27.48
5995,2390,10039,2,155.52
5996,2390,17349,1,158.22
5997,2391,14443,4,61.12
5998,2391,6858,1,17.1
5999,2391,14365,4,97.24
6000,2391,14471,4,82.63
6001,2392,10771,3,121.08
6002,2392,13071,3,171.24
6003,2392,18020,2,17.59
6004,2393,3132,2,56.21
6005,2394,13436,1,100.04
6006,2394,18471,2,155.92
6007,2394,11355,2,17.27
6008,2395,9000,2,189.1
6009,2395,8503,2,186.33
6010,2395,6666,5,137.23
6011,2396,16351,2,75.56
6012,2397,3336,1,103.15
6013,2397,10774,2,166.5
6014,2397,10603,1,57.65
6015,2398,1212,5,186.71
6016,2398,6112,2,196.05
6017,2398,15254,3,54.77
6018,2399,15415,5,8.32
6019,2400,15168,4,86.36
6020,2401,397,3,12.77
6021,2401,14668,1,77.75
6022,2401,13838,3,144.58
6023,2401,2003,2,199.53
6024,2401,10831,4,156.33
6025,2402,19573,4,62.64
6026,2402,3147,3,131.96
6027,2403,5715,4,198.76
6028,2403,33,5,144.23
6029,2404,17766,2,102.33
6030,2404,4467,2,62.74
6031,2404,8565,1,199.05
6032,2405,5282,1,186.04
6033,2405,4979,4,120.85
6034,2405,3581,3,13.41
6035,2406,10660,5,70.08
6036,2406,15982,5,196.64
6037,2406,18683,1,43.22
6038,2407,10973,3,172.72
6039,2407,19682,3,15.56
6040,2407,11693,5,146.29
6041,2408,441,3,49.67
6042,2408,1424,5,169.47
6043,2409,1270,5,147.67
6044,2410,6416,5,131.92
6045,2410,7296,5,31.61
6046,2410,5038,3,143.36
6047,2411,12201,5,180.75
6048,2411,18275,5,171.66
6049,2412,764,2,96.58
6050,2412,3842,5,98.8
6051,2413,15544,1,196.63
6052,2413,10556,2,40.37
6053,2414,5572,5,150.35
6054,2414,7384,3,140.03
6055,2414,17741,3,175.66
6056,2415,3468,4,146.01
6057,2415,17520,1,12.03
6058,2415,4120,3,7.59
6059,2416,5199,4,83.58
6060,2416,1732,1,162.21
6061,2417,14575,3,95.89
6062,2417,6018,5,106.4
6063,2418,10854,5,101.01
6064,2418,11357,2,12.9
6065,2418,16213,2,180.93
6066,2419,13634,4,42.54
6067,2419,9187,5,115.62
6068,2419,2474,4,68.76
6069,2420,11892,3,85.4
6070,2420,8274,3,34.93
6071,2421,12489,4,12.3
6072,2421,10315,5,177.04
6073,2421,12369,4,187.65
6074,2421,1738,3,40.66
6075,2422,10047,1,66.87
6076,2422,14422,2,7.51
6077,2422,15076,2,182.44
6078,2423,12757,4,143.51
6079,2423,17978,1,171.67
6080,2423,10041,2,165.05
6081,2423,8228,4,103.67
6082,2424,18858,5,103.43
6083,2424,5182,2,176.83
6084,2425,8446,2,184.61
6085,2426,7279,5,120.55
6086,2426,18738,3,189.25
6087,2426,5578,2,151.01
6088,2426,16981,4,184.9
6089,2427,12905,2,61.49
6090,2427,18050,3,114.27
6091,2428,11253,5,55.48
6092,2429,17125,4,79.37
6093,2429,4918,1,170.31
6094,2429,12960,2,96.49
6095,2430,562,3,126.05
6096,2431,19995,1,163.72
6097,2431,2876,1,176.83
6098,2431,19797,2,170.15
6099,2431,10179,4,189.88
6100,2431,12380,5,30.99
6101,2432,18835,1,59.37
6102,2432,9438,4,105.1
6103,2433,17561,5,30.71
6104,2433,7012,3,160.53
6105,2434,14910,3,139.02
6106,2435,7901,1,143.97
6107,2435,19525,4,166.07
6108,2435,18735,3,70.03
6109,2436,2592,5,154.04
6110,2436,4470,2,108.41
6111,2437,4982,3,18.56
6112,2437,6661,4,191.05
6113,2438,11124,2,22.07
6114,2438,18711,1,61.12
6115,2438,10832,2,154.95
6116,2438,11832,2,168.4
6117,2439,13348,1,41.31
6118,2439,6250,4,162.31
6119,2440,8092,2,43.74
6120,2440,9427,4,108.89
6121,2441,13467,5,161.76
6122,2441,18680,3,37.34
6123,2441,18764,5,165.84
6124,2441,8842,3,187.06
6125,2442,19503,2,47.78
6126,2442,18061,4,186.14
6127,2443,3712,2,140.46
6128,2443,12629,2,135.07
6129,2443,710,2,154.13
6130,2443,1963,1,98.78
6131,2444,2686,1,27.61
6132,2444,7332,2,33.19
6133,2444,13365,3,96.41
6134,2444,11516,4,160.2
6135,2445,19374,5,60.24
6136,2445,4413,5,133.39
6137,2445,9656,1,44.4
6138,2445,8342,2,54.86
6139,2446,2107,4,20.78
6140,2447,16337,5,53.03
6141,2447,9740,3,161.57
6142,2448,10274,3,197.76
6143,2448,13580,5,141.64
6144,2448,14817,3,103.01
6145,2449,8118,5,49.72
6146,2449,2245,2,112.94
6147,2450,748,1,43.82
6148,2450,4088,1,174.68
6149,2450,4026,3,95.87
6150,2450,12127,3,159.32
6151,2450,6398,4,198.82
6152,2451,13568,2,113.65
6153,2451,10120,5,105.6
6154,2452,9091,2,189.92
6155,2452,7596,5,84.59
6156,2452,18366,1,164.72
6157,2452,18445,2,166.43
6158,2453,16705,4,37.84
6159,2453,3471,2,102.13
6160,2454,7959,3,194.46
6161,2454,11183,5,26.65
6162,2454,14209,4,36.09
6163,2454,4242,4,140.21
6164,2455,11677,1,30.88
6165,2455,15870,5,56.24
6166,2455,4225,4,105.96
6167,2456,12248,1,112.49
6168,2456,15579,1,145.58
6169,2457,3810,1,110.2
6170,2457,14592,4,17.16
6171,2457,9795,5,52.15
6172,2458,13819,3,171.61
6173,2458,13114,4,51.23
6174,2459,2628,3,136.96
6175,2460,12762,1,170.27
6176,2460,12068,1,40.07
6177,2461,15346,1,144.76
6178,2461,2287,2,196.8
6179,2462,2210,1,34.95
6180,2462,12346,5,83.67
6181,2463,4234,5,183.25
6182,2463,8621,1,155.42
6183,2464,7478,1,24.9
6184,2464,7091,2,63.91
6185,2464,13447,2,57.01
6186,2465,2401,4,68.66
6187,2465,2314,1,63.19
6188,2465,13167,2,137.06
6189,2465,6224,3,60.72
6190,2466,2575,3,113.75
6191,2467,10194,5,123.09
6192,2468,9237,1,35.56
6193,2468,12059,1,99.09
6194,2468,5888,4,49.8
6195,2469,3995,1,17.83
6196,2469,666,3,147.06
6197,2469,11175,3,51.36
6198,2469,2666,1,186.24
6199,2470,16129,5,157.21
6200,2470,4252,5,110.32
6201,2470,3809,1,76.73
6202,2471,15811,2,25.71
6203,2471,14996,3,101.98
6204,2472,19120,5,103.26
6205,2473,16584,2,184.3
6206,2473,18390,3,55.52
6207,2473,11553,4,175.15
6208,2473,8650,4,119.45
6209,2473,1743,5,141.22
6210,2474,10669,4,28.68
6211,2474,12849,5,123.09
6212,2474,11825,3,114.33
6213,2475,15096,2,150.66
6214,2475,13760,1,103.35
6215,2475,9701,4,169.25
6216,2475,6681,1,13.41
6217,2476,11953,1,108.9
6218,2476,1159,5,165.35
6219,2477,7279,1,146.16
6220,2477,7020,1,190.34
6221,2477,15632,3,118.76
6222,2478,6629,2,101.05
6223,2478,12414,1,52.04
6224,2479,8494,1,159.46
6225,2479,9224,2,10.65
6226,2480,602,4,57.63
6227,2480,15651,2,179.97
6228,2480,19121,5,153.49
6229,2480,17544,1,133.58
6230,2481,14615,2,196.96
6231,2481,2873,1,112.76
6232,2481,5961,1,47.94
6233,2482,5138,1,96.86
6234,2483,10119,1,126.11
6235,2483,6244,4,172.19
6236,2484,8841,5,168.12
6237,2484,16142,5,88.95
6238,2484,14414,1,173.2
6239,2485,10009,1,19.59
6240,2485,2949,4,138.57
6241,2486,2115,3,30.13
6242,2487,17052,4,165.73
6243,2488,14084,3,94.87
6244,2488,16765,3,93.43
6245,2489,18728,2,21.83
6246,2489,19602,4,79.27
6247,2490,14787,5,159.52
6248,2490,8046,1,169.23
6249,2491,2734,2,92.28
6250,2491,2065,4,81.42
6251,2491,8050,2,5.62
6252,2492,13156,1,166.29
6253,2492,15917,5,78.23
6254,2493,19279,5,111.5
6255,2493,8092,4,136.65
6256,2494,894,3,50.82
6257,2495,7158,1,172.81
6258,2495,6247,5,168.83
6259,2495,8741,5,140.3
6260,2495,8178,4,136.96
6261,2495,7606,3,152.23
6262,2496,9758,3,141.03
6263,2496,74,2,65.12
6264,2496,3622,1,91.0
6265,2496,2017,5,62.79
6266,2497,10135,3,162.5
6267,2497,7972,2,23.15
6268,2497,15619,3,174.78
6269,2497,19568,5,182.75
6270,2497,8949,1,8.23
6271,2498,9055,2,69.36
6272,2498,19360,2,157.95
6273,2499,5347,4,12.42
6274,2499,8619,5,177.74
6275,2500,3498,4,71.46
6276,2500,18329,5,195.66
6277,2501,7499,2,170.72
6278,2501,4181,2,67.39
6279,2501,5450,3,60.07
6280,2502,19154,2,73.61
6281,2502,14459,1,197.87
6282,2502,13706,2,36.33
6283,2503,11123,3,19.35
6284,2503,7225,1,189.06
6285,2503,17537,3,89.6
6286,2504,2881,4,16.25
6287,2504,5222,2,78.67
6288,2505,3515,4,176.09
6289,2505,12469,5,14.14
6290,2506,5221,2,84.81
6291,2506,19484,3,34.07
6292,2506,15528,1,74.13
6293,2507,3810,3,106.55
6294,2508,18260,2,65.0
6295,2508,8943,3,131.79
6296,2508,11490,4,146.61
6297,2508,9906,4,85.11
6298,2509,17173,2,82.01
6299,2509,14458,3,164.81
6300,2510,10243,3,101.01
6301,2510,6671,2,100.15
6302,2511,16810,5,11.1
6303,2512,16143,3,165.5
6304,2512,19349,3,92.56
6305,2512,1034,5,63.11
6306,2512,19963,3,156.8
6307,2513,5106,2,60.38
6308,2513,633,3,67.08
6309,2514,4782,5,22.11
6310,2514,10395,1,15.99
6311,2515,14095,2,173.56
6312,2516,7628,4,15.02
6313,2516,5974,3,94.59
6314,2517,10504,3,20.66
6315,2517,13289,1,89.05
6316,2517,7060,4,48.01
6317,2518,13530,2,111.23
6318,2518,7973,4,39.04
6319,2518,16182,2,45.79
6320,2519,1671,3,128.98
6321,2519,3621,2,62.16
6322,2519,13182,3,101.63
6323,2520,2460,2,111.46
6324,2521,543,3,67.15
6325,2521,17328,2,70.68
6326,2522,1323,1,103.84
6327,2522,6785,4,53.64
6328,2523,247,2,194.05
6329,2524,14934,3,168.73
6330,2524,14225,4,69.56
6331,2524,14173,4,107.24
6332,2524,7509,1,154.82
6333,2525,4287,4,22.94
6334,2525,2861,3,170.43
6335,2525,1989,1,33.99
6336,2526,15030,4,182.88
6337,2526,18671,2,67.44
6338,2527,7027,2,120.33
6339,2527,13160,4,174.07
6340,2527,12047,3,97.85
6341,2528,3478,5,98.41
6342,2529,13522,4,70.43
6343,2529,8582,4,171.55
6344,2529,8316,1,163.09
6345,2529,6862,4,56.84
6346,2529,970,3,169.22
6347,2530,5474,3,56.35
6348,2531,16041,3,95.02
6349,2531,13567,2,166.6
6350,2532,17024,3,150.9
6351,2532,15845,4,151.74
6352,2532,19287,2,158.58
6353,2533,17410,4,185.47
6354,2533,2253,2,99.07
6355,2534,11360,5,51.08
6356,2535,13775,4,199.94
6357,2535,5338,2,60.19
6358,2535,8008,1,141.74
6359,2536,4855,3,128.69
6360,2536,1564,5,189.38
6361,2537,1030,4,186.33
6362,2538,11849,4,162.09
6363,2538,1391,3,113.97
6364,2539,12324,4,38.09
6365,2539,11341,2,189.57
6366,2539,19678,4,11.31
6367,2539,2369,5,162.09
6368,2540,11862,5,123.9
6369,2540,5762,1,79.56
6370,2541,12715,3,109.51
6371,2541,11687,2,97.61
6372,2541,8316,2,98.12
6373,2542,14751,3,29.38
6374,2542,15726,2,76.33
6375,2542,9270,1,17.07
6376,2543,8878,1,132.71
6377,2543,18815,5,18.81
6378,2543,17878,4,182.24
6379,2544,9431,1,61.21
6380,2545,1094,3,147.89
6381,2545,8939,5,10.1
6382,2545,17585,4,126.62
6383,2545,16725,3,199.39
6384,2546,2703,4,170.15
6385,2546,9460,4,41.37
6386,2547,11567,2,167.45
6387,2547,4581,4,117.61
6388,2547,8582,1,98.15
6389,2547,6689,1,34.79
6390,2547,4711,5,37.7
6391,2548,19320,2,145.65
6392,2549,15531,1,25.58
6393,2549,15671,5,52.9
6394,2550,10452,3,109.62
6395,2550,6934,2,139.21
6396,2550,15327,3,116.72
6397,2551,870,5,96.82
6398,2552,18062,1,190.92
6399,2553,13021,1,179.55
6400,2553,897,4,90.64
6401,2553,4877,4,154.51
6402,2553,6937,4,166.38
6403,2554,14215,5,9.07
6404,2554,16468,4,95.72
6405,2554,8663,2,75.35
6406,2554,13038,3,11.61
6407,2555,1042,1,95.11
6408,2556,4010,4,172.04
6409,2556,6469,1,54.04
6410,2556,5960,1,56.49
6411,2557,16522,4,79.77
6412,2558,4345,1,26.93
6413,2558,19718,3,91.72
6414,2558,14046,1,70.25
6415,2558,7076,4,66.39
6416,2558,10052,1,117.76
6417,2559,7355,1,58.3
6418,2559,12797,3,5.53
6419,2559,3739,4,64.67
6420,2559,7036,3,162.1
6421,2559,11419,1,114.59
6422,2560,10224,1,159.72
6423,2560,6329,2,110.39
6424,2560,7520,4,54.82
6425,2561,10838,3,183.0
6426,2561,18522,2,8.93
6427,2562,16098,1,159.01
6428,2562,3113,3,140.47
6429,2563,10927,4,145.85
6430,2563,2779,1,194.26
6431,2563,16006,2,34.7
6432,2563,488,5,103.67
6433,2564,2665,1,76.7
6434,2564,19895,4,76.69
6435,2565,5011,2,115.19
6436,2565,16649,2,161.93
6437,2566,4722,1,48.19
6438,2567,17691,1,102.92
6439,2567,14719,4,79.88
6440,2567,19030,3,161.45
6441,2568,212,2,167.79
6442,2568,11540,4,188.56
6443,2569,12010,2,105.26
6444,2569,9574,3,117.57
6445,2570,12962,4,14.79
6446,2570,17642,3,6.01
6447,2570,3601,2,8.69
6448,2571,18204,3,191.53
6449,2571,17915,1,110.85
6450,2572,6290,1,55.33
6451,2572,18309,2,167.68
6452,2573,14405,5,47.57
6453,2573,11160,2,196.41
6454,2573,2806,5,155.95
6455,2573,2845,1,85.74
6456,2574,1561,2,142.75
6457,2574,6230,4,12.85
6458,2574,7992,3,133.86
6459,2575,1228,3,5.98
6460,2576,14831,4,125.7
6461,2576,12068,1,71.01
6462,2576,2321,3,73.58
6463,2576,18218,4,190.73
6464,2577,15067,5,119.55
6465,2577,6048,2,48.0
6466,2577,11533,1,97.56
6467,2578,3876,2,64.67
6468,2578,9454,3,44.42
6469,2579,8578,2,133.63
6470,2579,14739,2,104.56
6471,2580,8457,1,195.59
6472,2581,17708,1,184.53
6473,2581,4224,4,134.4
6474,2582,13939,5,94.02
6475,2583,17028,5,23.53
6476,2583,19291,5,166.98
6477,2584,5621,3,148.96
6478,2584,13439,3,74.81
6479,2585,2071,4,107.3
6480,2585,3323,4,36.14
6481,2586,2916,5,83.5
6482,2586,9778,4,59.83
6483,2586,13061,1,42.81
6484,2587,7414,3,193.64
6485,2587,17926,4,55.95
6486,2588,14358,4,136.16
6487,2588,15494,2,140.89
6488,2588,17692,5,49.89
6489,2589,9135,5,93.15
6490,2589,19413,4,57.75
6491,2590,17206,3,11.01
6492,2590,1443,2,12.74
6493,2590,15419,2,172.69
6494,2590,17388,3,171.78
6495,2591,9724,2,64.3
6496,2591,17025,1,149.68
6497,2592,3674,3,71.35
6498,2592,6569,5,127.12
6499,2592,8908,2,159.09
6500,2592,1103,5,93.29
6501,2593,5706,1,22.03
6502,2594,11174,1,108.85
6503,2594,11363,2,97.14
6504,2595,7004,3,159.11
6505,2595,14404,5,42.78
6506,2596,19659,1,75.03
6507,2596,888,2,65.71
6508,2596,15506,2,108.63
6509,2597,454,3,140.21
6510,2598,559,2,32.34
6511,2598,9661,3,118.18
6512,2599,13813,4,193.56
6513,2599,11141,4,19.35
6514,2600,19422,4,33.06
6515,2600,16321,1,122.53
6516,2600,10568,2,125.74
6517,2601,16494,2,59.68
6518,2601,19632,3,155.53
6519,2601,17337,1,60.08
6520,2602,16409,1,143.84
6521,2602,8012,1,133.01
6522,2603,16829,5,12.79
6523,2603,9407,2,145.62
6524,2604,4675,5,87.42
6525,2604,15464,5,128.26
6526,2605,4813,4,166.04
6527,2605,17480,1,102.05
6528,2606,3710,5,115.35
6529,2606,7275,2,80.04
6530,2607,8837,1,191.04
6531,2607,17176,3,114.7
6532,2607,19111,3,94.58
6533,2608,1212,1,151.11
6534,2609,10476,2,149.77
6535,2609,13915,2,153.71
6536,2610,18476,5,84.79
6537,2610,4749,3,28.57
6538,2610,1070,5,139.51
6539,2611,2616,1,171.68
6540,2611,18968,2,31.3
6541,2611,16804,4,29.56
6542,2612,17872,5,148.18
6543,2612,4205,2,125.69
6544,2612,8858,2,174.2
6545,2612,2853,1,18.05
6546,2613,9144,3,191.99
6547,2613,209,2,66.99
6548,2613,14828,1,108.39
6549,2613,8598,1,49.06
6550,2614,13969,4,130.29
6551,2614,7433,5,174.12
6552,2615,9854,5,80.56
6553,2615,13938,5,168.96
6554,2615,6926,5,89.83
6555,2615,430,1,195.18
6556,2616,9278,4,72.6
6557,2616,15915,3,179.19
6558,2616,8748,2,127.96
6559,2616,1964,4,130.29
6560,2617,287,3,98.06
6561,2617,6177,4,69.3
6562,2617,14890,1,188.06
6563,2618,14662,1,95.26
6564,2618,3362,4,62.98
6565,2618,915,2,131.47
6566,2619,827,5,107.19
6567,2619,19515,4,21.03
6568,2620,2262,5,171.58
6569,2620,1889,1,69.08
6570,2621,59,2,91.78
6571,2621,2585,3,191.33
6572,2621,13800,3,69.22
6573,2621,15176,5,29.24
6574,2621,8200,2,37.65
6575,2622,9053,2,39.28
6576,2622,17514,3,151.72
6577,2622,4983,3,141.88
6578,2623,3462,3,56.47
6579,2623,2583,4,154.92
6580,2624,19320,2,112.39
6581,2624,8735,1,125.51
6582,2624,621,3,28.89
6583,2624,19934,4,146.79
6584,2625,12198,2,125.06
6585,2625,7123,2,153.07
6586,2626,18862,2,17.66
6587,2626,13692,3,8.14
6588,2626,5973,3,113.37
6589,2626,11162,5,149.43
6590,2627,8098,3,75.31
6591,2627,17519,3,122.46
6592,2627,15273,1,39.7
6593,2628,18686,4,164.73
6594,2628,13198,1,182.69
6595,2629,2137,2,11.29
6596,2629,11786,5,120.19
6597,2630,8990,4,169.59
6598,2630,4470,2,189.67
6599,2631,15514,2,106.55
6600,2631,487,2,120.93
6601,2631,3913,1,174.59
6602,2631,1406,5,138.21
6603,2632,930,4,182.06
6604,2632,9842,4,11.73
6605,2633,14286,4,22.56
6606,2634,5361,1,102.44
6607,2635,17049,1,158.86
6608,2635,8242,3,117.3
6609,2635,14076,3,185.18
6610,2635,1950,4,133.13
6611,2636,16390,2,180.91
6612,2637,10452,2,49.49
6613,2637,16761,3,166.36
6614,2637,9873,2,12.15
6615,2637,17313,1,171.19
6616,2637,5859,4,27.22
6617,2638,16451,1,12.83
6618,2638,17722,1,171.95
6619,2638,18220,4,173.71
6620,2639,17151,2,28.45
6621,2639,8464,1,64.39
6622,2640,6267,5,132.36
6623,2640,14886,2,7.44
6624,2640,10751,3,163.1
6625,2640,17050,4,166.72
6626,2641,10776,4,156.36
6627,2641,18571,5,62.58
6628,2642,2404,4,39.18
6629,2642,589,1,12.01
6630,2642,17828,3,70.96
6631,2642,17446,2,38.6
6632,2643,4014,4,21.86
6633,2643,6352,5,6.02
6634,2644,754,2,83.95
6635,2645,8221,2,159.78
6636,2645,17190,3,153.1
6637,2645,11545,3,197.77
6638,2646,16381,4,172.7
6639,2646,6088,2,125.76
6640,2646,12733,4,64.5
6641,2647,8666,1,5.21
6642,2647,8536,5,52.46
6643,2647,14229,1,35.91
6644,2647,11223,5,121.04
6645,2648,14952,4,138.99
6646,2648,14736,3,167.32
6647,2648,9259,4,182.41
6648,2649,19642,5,123.6
6649,2649,17746,3,103.6
6650,2649,12044,1,164.79
6651,2649,12446,2,85.19
6652,2649,15741,3,101.04
6653,2650,17785,2,131.93
6654,2650,3215,3,173.05
