sale_id,date_id,product_id,customer_id,quantity,total_amount
8057,19023,109757,312184,4,93.72
8058,18490,109757,401924,3,274.59
8059,19346,109760,341034,1,29.48
8060,18279,109761,317407,5,742.95
8061,19016,109762,400635,1,37.57
8062,17684,109762,373931,5,871.60
8063,18097,109762,333364,5,579.15
8064,18648,109763,389413,5,538.95
8065,18569,109763,357887,3,430.50
8066,18581,109763,318346,4,324.80
8067,17661,109764,314555,2,202.22
8068,18839,109765,308250,2,97.16
8069,18197,109765,397803,5,152.50
8070,17856,109767,341568,2,322.14
8071,17973,109767,393412,4,185.76
8072,17696,109768,373732,1,95.26
8073,18545,109768,404879,5,501.20
8074,17668,109769,331700,4,340.56
8075,18229,109769,325401,5,359.50
8076,18410,109770,305673,5,760.00
8077,17655,109770,341206,2,323.84
8078,17748,109770,391363,5,137.85
8079,18966,109772,404033,3,529.68
8080,18720,109774,369729,3,115.32
8081,18665,109775,330378,3,459.45
8082,17624,109775,347859,1,36.65
8083,18190,109778,350205,2,217.26
8084,18425,109778,317513,5,879.65
8085,18929,109778,346426,1,118.11
8086,17646,109778,315710,4,109.32
8087,19126,109779,397906,1,17.49
8088,18273,109779,307970,2,122.98
8089,17833,109779,365259,1,37.29
8090,18516,109779,371773,5,435.60
8091,18457,109780,324829,3,391.05
8092,19331,109780,356622,4,86.28
8093,18191,109780,322068,1,126.60
8094,19308,109781,310075,2,372.20
8095,19060,109781,382449,1,192.45
8096,17638,109782,399951,3,590.43
8097,18400,109782,325818,5,421.05
8098,19201,109782,359913,5,692.20
8099,17808,109782,344588,3,28.44
8100,18574,109783,375294,1,14.40
8101,18571,109783,321344,1,166.55
8102,18513,109784,306307,1,118.72
8103,18713,109785,399132,1,8.73
8104,19131,109786,317282,5,269.05
8105,18322,109787,327949,5,599.60
8106,18196,109788,328703,4,698.28
8107,17885,109789,358657,2,75.40
8108,18196,109790,366172,1,171.60
8109,18844,109790,396017,4,193.40
8110,18144,109790,316479,1,159.01
8111,18069,109791,393487,1,109.59
8112,18944,109792,385310,2,319.70
8113,17659,109792,383852,4,554.72
8114,17973,109792,317537,4,569.44
8115,17655,109793,360194,2,385.50
8116,18190,109793,367479,3,53.25
8117,18701,109794,342816,3,194.43
8118,18179,109795,371949,1,12.83
8119,19352,109796,327334,2,283.36
8120,19203,109797,310922,5,256.60
8121,18101,109798,374997,4,331.16
8122,19140,109799,315832,1,103.40
8123,18569,109799,398767,1,198.47
8124,19015,109800,352088,2,22.92
8125,17958,109800,366086,1,75.39
8126,18969,109801,367627,5,41.50
8127,18044,109801,387530,3,394.02
8128,18438,109801,403690,2,279.88
8129,18301,109802,316184,5,234.70
8130,18697,109803,317870,4,739.60
8131,17872,109803,366357,4,243.08
8132,18851,109803,316143,3,178.50
8133,19017,109804,318844,4,284.96
8134,18700,109804,308037,5,886.45
8135,19278,109804,307450,1,108.26
8136,18554,109804,352563,5,664.05
8137,17980,109807,316742,4,632.96
8138,17720,109807,354701,4,351.92
8139,17659,109807,318738,3,362.49
8140,18431,109809,342084,3,526.59
8141,18598,109810,306709,2,338.72
8142,17995,109810,398235,5,991.50
8143,18031,109810,358687,3,570.51
8144,19287,109810,366228,1,102.45
8145,17808,109811,333112,2,95.50
8146,19057,109811,309624,1,50.26
8147,17651,109812,361153,4,692.16
8148,18579,109812,400391,1,62.25
8149,18574,109812,316641,1,102.05
8150,18142,109812,360148,5,884.45
8151,18160,109812,361257,3,310.86
8152,17535,109812,345017,2,209.74
8153,17679,109812,308030,5,120.15
8154,18561,109813,366498,2,106.66
8155,17864,109813,306641,4,338.00
8156,18648,109813,320964,3,334.71
8157,17810,109814,353304,1,84.07
8158,18123,109814,393267,4,135.60
8159,18441,109814,342224,4,790.32
8160,19054,109814,338290,2,107.84
8161,17894,109814,345088,1,14.77
8162,19057,109815,334283,2,288.80
8163,19221,109815,319959,3,30.12
8164,18692,109817,350322,2,193.84
8165,18963,109818,341285,5,243.10
8166,18240,109818,343510,2,65.16
8167,17681,109820,344037,5,77.10
8168,17820,109825,349437,1,178.37
8169,18669,109825,379559,5,251.00
8170,18351,109826,347702,2,61.56
8171,17564,109826,326002,3,345.84
8172,18240,109826,390514,5,711.95
8173,18105,109826,339552,1,84.50
8174,17939,109827,393500,5,864.20
8175,19194,109828,359893,2,318.14
8176,18353,109828,316098,1,112.45
8177,18309,109831,395521,5,829.20
8178,17693,109831,339317,1,56.95
8179,19057,109831,403683,2,151.28
8180,17999,109832,351564,4,696.52
8181,18599,109832,306809,5,313.60
8182,18388,109833,333309,5,181.50
8183,18947,109833,354384,1,160.93
8184,17820,109834,349437,1,178.37
8185,18669,109834,379559,5,251.00
8186,18090,109835,344206,3,599.25
8187,17982,109835,383564,1,179.49
8188,18029,109836,394561,5,801.60
8189,18439,109837,325875,5,63.35
8190,18295,109837,343172,5,898.00
8191,17814,109837,315042,4,24.28
8192,17777,109839,306614,4,524.80
8193,17589,109839,381133,1,31.08
8194,18581,109839,368084,5,576.85
8195,18561,109840,328455,5,752.85
8196,18319,109841,341429,4,36.20
8197,18673,109842,352057,3,188.76
8198,19172,109843,360354,3,382.50
8199,18331,109843,370780,1,190.32
8200,18961,109844,309604,2,135.22
8201,18555,109845,346170,3,204.72
8202,18700,109846,343377,2,241.16
8203,18013,109846,397018,4,322.16
8204,18439,109847,363209,2,163.44
8205,19344,109848,349451,3,71.82
8206,18599,109849,351049,1,100.53
8207,18279,109850,333608,1,196.96
8208,18351,109851,352630,3,85.53
8209,18029,109851,341381,2,31.04
8210,17797,109852,332263,1,48.29
8211,17557,109852,367394,2,306.10
8212,17760,109852,365362,1,112.01
8213,19290,109852,391097,2,119.80
8214,18131,109852,365644,4,350.68
8215,18487,109856,346548,2,396.14
8216,17860,109856,360273,3,186.30
8217,19017,109857,346437,1,122.52
8218,17748,109858,386775,4,411.92
8219,19243,109859,318317,1,146.44
8220,17651,109860,367579,2,41.18
8221,18713,109860,334000,1,196.39
8222,19197,109860,356003,3,38.64
8223,18611,109860,386904,5,796.35
8224,19198,109861,342078,1,13.25
8225,18581,109863,340769,2,22.22
8226,18671,109864,351993,3,490.56
8227,19241,109864,365971,5,236.40
8228,18481,109864,400190,5,608.85
8229,17844,109864,348321,4,678.60
8230,19126,109865,377180,2,352.66
8231,18380,109866,377931,4,758.56
8232,18441,109870,342224,3,57.51
8233,17800,109871,377298,1,84.50
8234,17760,109872,399688,3,358.32
8235,18159,109872,402003,3,201.24
8236,19025,109873,401504,3,255.39
8237,17715,109876,362286,3,345.39
8238,17684,109879,387467,1,174.01
8239,18768,109880,384433,3,167.46
8240,18957,109880,404154,2,102.78
8241,18270,109880,321775,1,149.82
8242,17729,109880,384209,5,538.20
8243,19110,109882,364591,3,503.64
8244,18218,109882,335829,2,226.40
8245,17995,109883,383007,1,102.97
8246,19136,109886,355762,1,56.58
8247,18837,109887,319196,1,188.13
8248,18684,109887,325290,5,677.60
8249,18904,109890,363677,2,278.84
8250,18184,109890,386211,4,334.36
8251,18351,109891,388247,1,117.03
8252,18191,109892,342511,5,448.95
8253,19172,109892,333900,4,344.28
8254,18939,109892,391596,1,91.64
8255,18190,109892,346869,3,336.48
8256,19352,109893,354939,4,794.76
8257,18006,109893,359406,3,203.76
8258,17693,109896,384973,3,510.09
8259,18836,109898,342904,1,144.15
8260,18287,109899,347000,4,332.24
8261,17642,109900,381495,4,665.56
8262,19036,109902,388772,5,448.55
8263,18149,109902,400751,4,371.92
8264,17987,109902,336655,3,542.37
8265,17801,109903,313193,4,144.76
8266,18807,109904,319822,2,22.58
8267,18939,109904,331096,1,45.68
8268,18670,109907,313372,1,16.18
8269,17696,109908,376034,5,221.60
8270,18552,109909,318209,4,441.92
8271,18733,109910,331902,2,323.78
8272,17684,109910,344264,3,473.04
8273,17659,109912,353404,5,281.70
8274,18545,109912,338118,1,118.87
8275,18769,109912,358852,2,66.18
8276,19110,109913,328448,2,296.86
8277,18789,109914,389256,1,129.10
8278,18940,109915,317736,4,361.48
8279,18389,109915,333465,1,169.73
8280,18287,109916,398766,4,532.56
8281,19327,109916,352199,1,101.65
8282,17661,109916,346222,5,281.55
8283,18190,109917,365519,2,21.98
8284,19203,109918,312393,4,658.60
8285,18360,109918,305397,1,89.63
8286,18438,109923,332431,5,349.35
8287,19016,109923,305152,4,527.08
8288,18860,109924,324628,5,716.45
8289,17705,109924,392798,3,395.88
8290,17588,109924,391469,2,265.26
8291,18040,109924,346085,3,23.25
8292,17893,109924,400690,3,422.73
8293,18381,109925,313762,5,396.10
8294,18388,109926,376244,1,95.43
8295,18710,109927,367855,1,82.49
8296,18549,109927,334318,3,241.14
8297,19038,109927,309833,1,133.25
8298,18862,109928,373216,1,186.70
8299,17995,109929,370869,3,435.45
8300,19140,109931,338996,3,432.57
8301,18236,109931,337050,2,244.06
8302,19225,109932,334088,5,872.80
8303,18105,109933,391920,1,195.79
8304,18737,109933,305384,2,302.64
8305,18279,109936,366394,4,631.92
8306,19016,109936,334090,1,166.77
8307,17624,109936,377013,5,837.80
8308,19184,109938,326824,4,444.68
8309,18490,109938,315091,1,74.67
8310,18555,109940,400162,2,335.38
8311,18832,109940,310136,2,318.18
8312,18457,109942,384748,5,191.95
8313,18944,109942,335895,2,308.14
8314,18796,109943,312280,4,488.56
8315,18826,109943,386357,5,73.75
8316,17797,109944,333395,3,367.41
8317,19198,109945,375847,3,41.76
8318,18279,109945,329670,2,35.98
8319,18234,109947,328992,2,145.26
8320,18488,109947,351637,5,94.25
8321,19126,109948,392101,2,124.76
8322,18441,109949,381793,2,274.28
8323,18810,109950,382902,2,147.26
8324,18424,109950,363063,2,33.30
8325,18579,109951,359832,1,99.43
8326,18940,109951,377699,1,171.60
8327,18234,109951,361481,5,678.85
8328,17553,109953,344639,5,931.30
8329,17557,109953,354695,1,78.58
8330,18262,109954,378215,4,589.36
8331,18929,109954,348704,1,189.99
8332,17538,109956,358636,2,376.34
8333,19290,109956,352689,4,506.68
8334,18322,109957,379268,4,602.76
8335,18665,109963,360201,4,136.20
8336,19267,109963,330321,1,79.02
8337,18287,109964,369973,1,139.17
8338,17912,109965,306105,4,334.32
8339,18780,109965,319865,5,835.95
8340,17792,109966,318920,2,112.26
8341,18673,109966,310260,2,240.24
8342,18432,109967,352989,1,113.82
8343,18438,109968,332431,2,321.28
8344,17571,109970,344932,4,325.08
8345,19282,109971,386303,1,175.87
8346,18487,109971,386095,3,74.64
8347,18303,109973,342229,2,278.08
8348,17992,109974,389061,4,496.16
8349,17860,109975,396500,3,24.90
8350,18487,109975,360038,5,500.00
8351,18736,109975,366903,3,16.68
8352,17698,109976,329768,5,369.40
8353,18159,109977,311251,4,749.76
8354,19305,109979,339682,4,129.20
8355,18353,109979,370821,2,53.88
8356,18557,109980,342512,2,196.96
8357,19243,109981,351145,4,531.44
8358,19182,109981,319031,4,386.76
8359,18944,109982,349098,3,280.26
8360,18579,109982,332973,2,219.76
8361,18807,109983,387218,3,226.98
8362,18434,109983,356897,5,618.40
8363,17619,109983,401073,1,117.78
8364,18844,109984,363292,2,96.00
8365,18781,109985,379530,1,140.42
8366,19278,109986,384988,1,58.56
8367,19316,109986,395644,5,535.40
8368,18554,109986,340416,1,61.62
8369,17681,109987,352187,5,818.15
8370,19346,109990,329499,4,780.08
8371,17999,109993,384082,3,551.19
8372,18094,109993,337592,3,583.08
8373,19155,109994,387252,5,31.55
8374,19225,109994,364526,2,83.44
8375,19201,109995,354825,2,287.56
8376,18736,109998,337984,5,581.85
8377,19198,109998,355966,4,87.40
8378,19106,109998,373035,1,138.00
8379,18176,109999,324449,5,642.10
8380,17620,109999,317454,2,22.40
8381,19110,109999,342552,2,332.62
8382,18050,109999,344751,2,29.24
8383,18482,110000,391862,3,412.50
8384,18351,110000,321199,3,309.57
8385,18954,110003,327900,1,146.16
8386,18697,110003,317870,5,602.75
8387,19306,110004,349108,4,65.24
8388,19282,110004,361002,4,717.20
8389,19332,110005,346421,1,78.18
8390,18439,110008,389723,5,740.35
8391,19201,110009,306682,5,159.75
8392,19243,110009,344415,1,72.23
8393,18299,110009,397028,4,109.80
8394,18388,110010,318840,4,418.72
8395,17973,110010,366093,5,362.15
8396,18381,110010,401296,4,379.08
8397,17757,110010,365377,5,417.85
8398,19064,110012,368257,1,184.00
8399,18658,110012,349161,3,313.80
8400,17810,110015,347270,3,143.79
8401,18343,110015,349764,3,340.38
8402,18137,110016,353854,5,129.90
8403,17973,110017,366999,2,283.78
8404,18513,110018,361437,4,137.92
8405,18720,110018,340610,5,840.50
8406,17998,110019,379792,5,456.65
8407,19054,110019,402540,3,129.21
8408,18116,110020,387841,3,568.98
8409,17624,110021,369994,3,298.23
8410,17683,110021,399230,4,591.20
8411,18888,110022,383420,1,190.68
8412,18649,110022,392134,2,199.24
8413,17541,110023,372376,2,167.60
8414,17773,110025,389006,1,195.59
8415,18072,110026,319769,1,133.68
8416,19028,110026,362880,5,461.25
8417,19327,110027,341337,1,89.76
8418,17999,110028,319878,2,45.38
8419,18126,110028,381831,4,637.52
8420,19215,110030,401933,3,167.61
8421,18439,110030,394881,4,99.04
8422,18295,110031,402847,5,708.05
8423,17973,110031,362708,4,217.24
8424,17668,110031,342595,1,48.07
8425,17620,110032,331440,1,163.81
8426,18322,110036,372459,1,190.08
8427,19057,110037,391409,2,14.64
8428,18184,110040,340130,4,420.40
8429,19135,110041,367750,1,29.32
8430,19057,110041,403683,2,102.06
8431,17893,110042,390166,4,315.60
8432,18839,110043,375937,3,484.71
8433,17646,110044,401607,2,151.08
8434,19336,110044,368283,1,47.83
8435,19258,110045,371460,1,106.83
8436,18069,110045,347316,5,912.25
8437,19082,110046,390252,2,216.92
8438,18368,110048,388231,3,276.15
8439,19068,110049,389857,1,31.56
8440,17693,110049,347206,4,613.28
8441,17860,110051,327806,4,601.16
8442,18190,110051,358700,4,716.56
8443,17860,110051,401733,1,42.76
8444,18205,110052,374737,2,343.58
8445,18838,110054,345317,5,528.00
8446,18590,110055,316193,3,152.52
8447,17729,110056,392542,2,307.98
8448,19054,110057,344215,2,334.92
8449,18657,110058,366557,1,103.85
8450,18008,110060,354324,3,273.63
8451,19172,110060,362999,4,240.00
8452,18598,110060,307866,2,233.74
8453,18533,110061,351269,3,384.78
8454,18590,110061,332178,1,24.93
8455,17898,110063,326637,4,368.60
8456,19135,110063,323144,2,289.82
8457,19324,110063,346549,4,340.28
8458,19241,110065,377191,4,314.28
8459,17748,110065,332083,2,195.62
8460,19036,110069,327179,1,119.35
8461,18159,110070,371330,4,760.00
8462,18713,110072,365264,3,15.24
8463,17935,110072,356767,1,26.49
8464,19336,110073,382695,3,242.43
8465,17573,110074,367436,5,543.60
8466,18351,110075,375787,4,332.44
8467,17998,110077,314916,3,208.89
8468,17587,110078,308403,1,153.08
8469,19316,110079,395644,4,694.08
8470,17913,110080,365788,2,113.96
8471,19198,110080,326119,4,591.24
8472,18176,110081,399550,4,215.92
8473,19036,110082,309526,2,65.30
8474,18982,110083,306510,2,298.52
8475,18575,110083,370067,5,215.05
8476,18557,110083,351051,2,192.14
8477,18201,110083,327192,3,488.67
8478,18447,110084,337238,5,146.30
8479,18490,110085,401924,5,384.40
8480,18643,110086,374417,3,402.36
8481,19352,110086,356523,5,237.60
8482,18838,110087,380910,1,13.01
8483,17683,110087,335283,4,718.84
8484,18516,110088,366779,1,83.42
8485,18144,110089,331981,2,151.04
8486,18380,110089,362429,3,430.02
8487,18544,110090,334382,2,372.02
8488,17729,110092,402494,5,487.75
8489,19057,110092,323017,4,623.20
8490,18159,110092,307791,1,162.04
8491,19069,110093,332574,3,556.02
8492,18440,110093,346945,5,131.50
8493,18944,110095,375268,1,192.88
8494,17995,110096,365389,4,589.72
8495,17679,110096,333200,1,47.88
8496,17586,110097,326431,2,170.38
8497,19054,110100,328522,4,586.12
8498,17978,110101,316510,4,495.48
8499,18428,110102,402897,5,457.35
8500,19028,110106,319856,2,37.10
8501,18240,110106,342663,5,990.00
8502,18354,110106,367130,2,285.68
8503,18346,110107,313794,4,539.52
8504,19330,110109,329638,2,55.62
8505,18979,110110,328353,3,554.22
8506,18629,110111,324382,1,61.64
8507,18930,110111,384565,3,570.36
8508,17620,110111,377024,3,111.45
8509,18658,110112,391804,2,97.08
8510,18569,110113,370780,4,148.96
8511,18516,110113,318793,2,195.58
8512,19213,110114,327729,4,777.04
8513,18939,110114,314602,5,872.05
8514,17587,110115,381804,5,537.50
8515,18837,110115,359539,2,274.18
8516,18862,110116,345885,4,678.48
8517,17843,110116,347473,1,57.50
8518,19253,110116,314596,3,289.50
8519,17846,110116,396603,5,498.40
8520,17978,110117,342562,5,26.95
8521,17661,110120,388453,2,244.48
8522,18906,110121,321325,1,71.66
8523,18780,110122,376206,1,77.72
8524,18158,110122,317285,5,780.35
8525,18484,110122,346319,2,164.42
8526,18647,110123,314782,1,19.00
8527,18123,110124,363384,4,422.44
8528,18203,110124,363728,3,80.37
8529,17820,110126,389627,3,91.95
8530,17729,110127,374215,4,640.96
8531,17973,110127,361602,3,306.93
8532,19248,110128,320055,1,5.10
8533,18374,110129,394179,2,72.66
8534,17797,110130,403248,3,476.25
8535,18159,110130,309430,3,390.81
8536,18111,110130,347758,1,148.31
8537,19341,110131,374571,1,126.50
8538,17630,110131,381880,2,59.72
8539,19258,110132,381685,3,178.17
8540,17942,110132,350880,1,64.00
8541,18331,110132,368411,5,793.70
8542,18105,110134,399266,1,183.49
8543,18513,110135,305466,1,51.08
8544,18785,110136,361263,2,292.64
8545,18805,110136,338882,3,242.04
8546,19303,110138,352259,3,301.74
8547,18789,110139,337689,5,720.20
8548,18569,110140,357887,4,252.48
8549,17557,110140,333269,1,46.51
8550,19298,110140,314686,4,747.04
8551,18123,110143,398257,3,550.92
8552,18409,110144,372198,5,499.20
8553,18158,110144,398965,2,332.14
8554,18158,110145,403424,3,501.96
8555,19278,110145,332421,5,110.55
8556,17642,110146,310614,3,364.29
8557,18944,110147,359488,3,230.97
8558,17668,110147,375945,2,14.88
8559,19203,110147,398057,3,457.74
8560,19082,110147,364792,3,453.15
8561,17990,110148,315477,1,166.14
8562,18127,110150,391143,5,785.25
8563,18844,110151,363292,5,597.75
8564,19278,110151,311792,2,333.22
8565,17684,110151,393551,1,33.98
8566,17571,110155,337074,5,283.20
8567,18190,110155,335312,4,310.88
8568,17894,110156,373502,4,642.44
8569,18029,110156,368123,2,74.56
8570,19336,110157,400900,2,335.40
8571,17770,110161,331840,1,129.34
8572,17684,110162,343982,3,248.22
8573,18581,110163,342674,3,448.53
8574,19126,110164,353734,3,285.63
8575,17729,110164,360298,5,562.75
8576,17978,110164,329944,2,191.02
8577,18160,110165,352512,4,35.20
8578,18963,110165,310752,2,356.24
8579,18930,110166,367294,4,44.52
8580,19033,110166,343160,3,529.38
8581,19349,110168,321184,2,176.22
8582,19172,110169,329761,4,331.48
8583,18713,110169,360902,1,131.55
8584,18545,110169,387679,4,500.08
8585,18599,110170,340212,5,455.85
8586,17894,110170,366327,5,547.85
8587,18966,110170,312569,4,756.32
8588,18921,110170,313394,4,87.16
8589,19352,110171,393558,1,75.86
8590,18713,110172,313790,3,158.16
8591,17893,110172,331279,4,513.56
8592,17588,110173,402363,4,23.08
8593,19262,110174,347360,1,90.40
8594,18639,110174,337126,1,106.56
8595,18127,110176,322808,4,531.28
8596,17810,110177,403020,2,261.60
8597,18484,110177,325019,1,23.88
8598,18484,110177,390156,5,701.70
8599,18758,110179,323213,3,477.39
8600,17705,110179,388001,2,24.06
8601,17587,110180,388750,1,179.34
8602,18176,110180,359797,1,38.85
8603,17670,110183,391299,4,421.60
8604,18482,110184,362660,4,227.68
8605,18649,110185,334943,3,538.29
8606,17808,110187,392545,2,168.56
8607,17661,110187,400749,2,124.92
8608,18186,110188,338349,2,347.56
8609,18159,110189,350047,3,454.74
8610,18240,110189,343510,5,522.90
8611,18545,110189,404879,3,429.90
8612,17587,110191,365947,3,224.55
8613,18438,110193,360309,5,112.55
8614,19082,110193,347376,4,529.76
8615,17642,110194,393069,4,694.40
8616,18165,110195,310618,3,367.38
8617,18785,110195,393238,4,792.84
8618,18851,110196,364521,3,171.21
8619,19033,110196,318417,1,125.39
8620,18187,110196,387759,2,384.70
8621,17708,110196,325295,5,242.40
8622,19248,110197,338647,1,28.64
8623,19136,110202,326360,4,784.04
8624,17978,110203,383133,4,496.40
8625,17773,110204,338872,5,714.10
8626,18439,110207,338487,3,443.64
8627,18201,110210,400873,5,993.00
8628,18862,110210,394786,3,533.88
8629,19033,110211,327428,2,119.80
8630,18700,110212,348012,5,766.65
8631,18947,110214,326182,5,761.25
8632,17937,110216,380691,4,791.40
8633,19324,110217,399899,2,146.84
8634,17642,110217,377686,5,36.35
8635,17992,110217,354965,4,401.36
8636,18319,110218,350109,2,353.14
8637,18557,110219,382643,5,322.30
8638,18233,110220,405052,1,85.06
8639,19248,110220,317859,4,565.12
8640,19015,110220,333071,2,117.96
8641,18554,110221,389921,1,54.29
8642,17839,110221,343886,2,330.88
8643,18747,110221,324005,3,394.56
8644,18354,110224,336721,3,290.58
8645,17808,110224,344588,3,403.05
8646,18101,110224,362427,5,544.45
8647,18545,110226,317014,5,362.35
8648,18832,110227,363791,5,464.10
8649,18544,110228,378906,2,168.16
8650,18127,110231,330298,5,730.05
8651,18484,110231,337941,3,18.96
8652,17681,110232,350730,2,359.20
8653,19278,110233,331339,1,39.78
8654,18439,110233,395845,4,342.64
8655,17572,110234,309805,3,407.04
8656,18439,110234,365364,1,88.43
8657,18425,110234,317513,3,481.26
8658,18047,110235,307281,1,153.07
8659,18957,110237,331457,1,138.67
8660,17942,110237,369494,3,392.91
8661,18101,110238,398052,2,283.92
8662,18197,110238,396789,1,60.65
8663,17907,110239,308375,3,208.71
8664,17937,110240,327734,1,76.93
8665,18159,110241,362513,1,5.35
8666,18776,110241,343323,4,640.12
8667,18549,110243,335941,2,371.50
8668,19344,110243,328001,3,309.54
8669,18569,110244,312904,2,267.22
8670,19133,110244,397852,5,111.75
8671,18500,110246,386536,5,589.15
8672,18825,110248,347026,1,66.02
8673,18359,110249,361270,3,442.68
8674,17745,110250,371421,1,46.54
8675,17975,110253,382437,2,182.70
8676,17810,110253,324500,3,454.32
8677,19025,110254,330116,2,173.92
8678,18176,110256,382849,1,39.06
8679,19213,110257,341150,3,256.05
8680,17587,110258,381645,2,340.70
8681,17856,110259,354428,3,373.17
8682,18673,110259,317137,5,115.30
8683,18758,110260,365183,5,462.30
8684,18549,110261,382398,2,16.44
8685,17770,110261,327256,5,630.10
8686,17942,110261,352574,3,307.05
8687,18527,110261,382617,1,24.08
8688,18963,110263,367839,5,409.95
8689,18574,110264,331770,5,494.30
8690,17538,110267,334265,1,120.87
8691,19056,110268,351905,1,33.28
8692,18058,110269,346844,2,14.88
8693,18939,110270,396097,5,492.40
8694,19312,110270,341169,3,202.68
8695,18381,110271,382071,5,770.60
8696,19023,110271,389273,3,576.21
8697,18628,110272,367326,5,93.95
8698,19316,110272,349697,1,14.33
8699,18234,110273,322674,4,121.80
8700,17825,110273,398205,4,57.36
8701,18554,110273,319398,3,244.86
8702,19082,110273,331901,2,157.38
8703,17999,110276,382081,3,551.34
8704,17586,110279,334057,5,759.45
8705,19028,110279,317904,4,478.88
8706,18389,110279,375086,3,97.65
8707,17642,110279,312913,5,306.55
8708,18825,110280,327309,3,476.55
8709,18496,110280,305733,1,184.32
8710,18179,110280,382343,5,378.70
8711,18969,110281,394735,5,288.05
8712,18963,110281,347433,1,155.48
8713,17790,110281,404487,3,512.40
8714,18013,110281,397018,3,39.33
8715,18434,110282,384900,2,287.26
8716,17624,110282,330179,2,87.80
8717,18481,110282,382540,1,65.68
8718,18013,110283,390262,1,11.23
8719,17935,110283,393843,1,104.52
8720,18778,110283,308366,5,418.90
8721,19201,110284,332429,1,64.45
8722,17587,110284,381804,3,262.68
8723,18947,110285,335581,2,116.34
8724,18234,110286,305177,1,171.68
8725,19057,110286,386928,3,149.58
8726,18131,110287,375751,5,298.40
8727,18513,110288,328733,4,655.64
8728,19346,110288,350884,4,258.52
8729,18191,110288,379056,5,695.80
8730,18262,110289,378215,2,381.84
8731,18307,110292,389044,5,450.40
8732,18354,110293,351535,3,536.31
8733,17865,110293,371150,3,374.73
8734,18230,110293,383595,1,56.37
8735,18762,110293,348726,3,325.38
8736,18574,110293,360177,5,449.95
8737,19179,110294,362186,2,377.30
8738,19333,110296,346685,4,676.20
8739,17573,110297,364165,4,230.68
8740,18709,110297,356721,2,143.22
8741,17854,110299,368886,3,584.52
8742,18205,110299,312177,1,104.90
8743,17860,110300,307599,1,45.37
8744,18709,110302,368428,4,302.48
8745,19321,110303,369729,5,709.80
8746,18414,110303,375997,5,251.45
8747,17708,110304,379673,5,156.85
8748,17773,110304,363538,5,824.65
8749,18825,110304,369279,2,79.20
8750,19023,110305,311714,4,95.52
8751,18346,110306,348632,5,690.85
8752,18299,110307,321049,4,50.96
8753,18777,110308,307453,3,399.24
8754,17950,110309,349111,3,433.29
8755,18570,110309,333959,1,85.40
8756,19109,110311,398187,4,747.40
8757,19265,110312,344159,4,269.84
8758,19281,110313,341140,5,93.95
8759,19332,110315,346421,1,128.22
8760,17619,110316,401073,3,596.64
8761,19126,110317,309662,5,32.65
8762,17820,110318,349437,1,15.77
8763,19201,110318,317414,5,471.85
8764,18862,110318,353484,4,124.44
8765,18837,110319,384628,5,366.30
8766,18131,110319,403547,2,78.36
8767,18947,110319,333080,4,599.72
8768,18513,110319,349073,3,388.44
8769,18354,110320,308210,3,364.17
8770,18414,110320,351472,5,332.75
8771,18809,110321,365311,4,119.96
8772,18158,110321,317285,4,438.16
8773,18236,110321,355783,4,175.64
8774,18105,110322,347431,4,228.92
8775,18295,110323,338266,2,241.16
8776,17559,110323,322616,2,50.04
8777,18574,110324,332999,5,593.55
8778,17958,110325,375948,5,620.40
8779,18381,110325,381814,4,796.56
8780,18720,110326,323974,4,48.84
8781,17729,110326,363316,4,590.24
8782,17999,110329,371547,1,191.96
8783,17770,110329,347791,4,460.48
8784,17963,110329,396607,1,145.02
8785,18700,110330,338369,5,689.45
8786,19333,110330,396139,1,69.56
8787,18860,110330,365114,3,491.55
8788,19014,110331,361139,1,115.98
8789,18191,110331,352057,2,87.92
8790,18287,110335,389462,4,759.88
8791,18481,110336,399911,4,597.28
8792,19243,110337,340851,5,519.70
8793,17874,110337,357775,1,195.74
8794,19126,110338,348783,5,784.65
8795,19243,110339,344415,2,226.70
8796,19278,110340,397930,4,649.96
8797,18488,110340,306273,1,99.81
8798,18322,110343,319714,1,108.45
8799,18537,110343,305558,2,267.96
8800,17912,110343,350007,5,952.75
8801,17810,110343,331872,5,448.95
8802,18191,110344,322068,3,475.47
8803,17808,110346,312156,3,439.02
8804,17681,110347,363661,1,105.67
8805,19253,110347,342364,4,391.72
8806,19243,110347,348869,4,470.84
8807,17839,110347,402649,5,487.10
8808,18158,110347,310557,3,204.84
8809,18354,110348,390839,1,106.38
8810,18279,110350,371835,5,849.85
8811,18961,110351,374191,4,450.56
8812,19089,110352,307791,4,333.04
8813,18354,110352,315030,4,367.64
8814,18629,110353,353741,2,31.34
8815,18176,110353,389671,5,115.65
8816,18966,110356,355140,4,270.64
8817,17885,110356,319190,2,176.44
8818,18447,110356,376260,3,62.73
8819,17630,110357,370275,5,243.40
8820,17942,110358,405005,2,301.50
8821,17770,110358,306273,5,747.10
8822,18561,110359,351072,4,39.56
8823,18270,110359,392789,1,50.35
8824,18777,110362,379278,3,205.56
8825,18322,110363,319714,1,108.45
8826,18537,110363,305558,2,267.96
8827,17912,110363,350007,5,952.75
8828,17810,110363,331872,5,448.95
8829,17893,110364,326001,2,126.18
8830,18234,110366,381681,3,407.67
8831,18346,110368,403599,1,129.02
8832,18737,110368,380226,5,786.50
