review_id,date_id,product_id,customer_id,rating,eco_rating
23266,18951,116650,341251,3,3
23267,19015,116652,379112,4,5
23268,18956,116652,354137,2,1
23269,17856,116652,308999,5,5
23270,17942,116652,374463,4,4
23271,19305,116652,362694,5,5
23272,18454,116652,360014,5,4
23273,17595,116652,306840,5,5
23274,18174,116652,378685,2,1
23275,18571,116652,314969,3,5
23276,19136,116652,403203,5,5
23277,19248,116652,375187,4,4
23278,17689,116652,347127,3,2
23279,18783,116652,372161,4,3
23280,17821,116652,384516,4,5
23281,19209,116652,305944,3,1
23282,18156,116655,315729,4,5
23283,17814,116655,324312,5,5
23284,19312,116655,375859,5,4
23285,19137,116660,383888,5,5
23286,19352,116660,371639,5,5
23287,19018,116660,395964,5,4
23288,18684,116660,352760,5,4
23289,17831,116660,391094,4,4
23290,18657,116660,344169,5,5
23291,18515,116660,341147,5,4
23292,19328,116660,401651,4,4
23293,18829,116670,349565,2,4
23294,18570,116670,384686,4,3
23295,18647,116670,315296,1,3
23296,17640,116670,378349,5,5
23297,18558,116670,377702,5,5
23298,17973,116670,322289,5,4
23299,19172,116670,332696,3,1
23300,18315,116670,369306,5,5
23301,17692,116670,388232,4,3
23302,19095,116670,325615,5,5
23303,19221,116670,394371,5,5
23304,18700,116670,364599,4,4
23305,18158,116679,401519,5,5
23306,17638,116679,311264,5,5
23307,17821,116679,361779,5,5
23308,17681,116679,356730,4,5
23309,18315,116679,373708,4,5
23310,18207,116679,333606,5,4
23311,17558,116679,374024,5,5
23312,18617,116680,315577,4,4
23313,17746,116680,382454,4,3
23314,18195,116680,371905,5,5
23315,18544,116682,358074,2,3
23316,19098,116682,345624,4,3
23317,19054,116682,359445,2,1
23318,19212,116686,306618,4,5
23319,18983,116686,395836,4,3
23320,19262,116686,360074,4,4
23321,18929,116686,356905,5,5
23322,17679,116686,322859,4,4
23323,18353,116686,355199,5,5
23324,18205,116688,375148,4,3
23325,18010,116688,332061,4,4
23326,18498,116688,399211,5,5
23327,18807,116688,305245,5,5
23328,18604,116688,322715,1,1
23329,17580,116688,310642,4,4
23330,17684,116691,397157,4,4
23331,17567,116691,377626,4,4
23332,19225,116691,386767,5,5
23333,17998,116691,401809,5,4
23334,18995,116691,313806,4,5
23335,18969,116694,364834,4,3
23336,18943,116694,332274,5,5
23337,19198,116694,402247,5,4
23338,17935,116694,313982,5,5
23339,18805,116694,371416,4,3
23340,18354,116694,394617,5,5
23341,18221,116694,306951,4,3
23342,19316,116694,329616,4,3
23343,19133,116694,324304,4,5
23344,17840,116694,325562,5,5
23345,17885,116694,365577,5,5
23346,17535,116695,388286,4,3
23347,19321,116695,398119,3,2
23348,19315,116695,345546,5,5
23349,17737,116695,360955,4,4
23350,19285,116695,322307,3,2
23351,18951,116695,370440,4,4
23352,18251,116695,338874,5,4
23353,18604,116695,312258,4,4
23354,18568,116695,328717,5,5
23355,17601,116695,360647,4,3
23356,18094,116695,350657,3,3
23357,19344,116695,369447,5,4
23358,18303,116700,381799,5,5
23359,17973,116703,333851,4,3
23360,19069,116703,389712,4,4
23361,18667,116703,319487,5,5
23362,18789,116703,378871,3,1
23363,18736,116703,401238,2,1
23364,18513,116703,355405,4,5
23365,17693,116703,322896,3,1
23366,18689,116703,313007,5,4
23367,18158,116703,322905,4,5
23368,19244,116703,348550,5,5
23369,19140,116709,385138,5,5
23370,18190,116709,366017,5,5
23371,18953,116709,324861,5,5
23372,19309,116709,384785,4,5
23373,18923,116709,322459,4,3
23374,18257,116709,360275,4,5
23375,18739,116712,339910,3,1
23376,18763,116712,354077,5,5
23377,19013,116712,385478,5,5
23378,17893,116712,399922,4,4
23379,19239,116712,313702,4,3
23380,17843,116712,384162,4,3
23381,19243,116712,386496,5,5
23382,18440,116712,390997,5,5
23383,17580,116712,351707,5,5
23384,18044,116712,368243,5,5
23385,18677,116712,325604,1,2
23386,18376,116712,364818,4,5
23387,19140,116712,312445,2,3
23388,19092,116712,325165,4,3
23389,17912,116712,371798,4,3
23390,19119,116715,371802,4,4
23391,18354,116715,343644,4,5
23392,18452,116715,367247,4,3
23393,18103,116715,363374,4,3
23394,18839,116715,314255,3,4
23395,18343,116715,342826,3,3
23396,17720,116718,388343,4,5
23397,18231,116718,348554,4,4
23398,19268,116718,348560,4,4
23399,19135,116718,309007,5,5
23400,18447,116718,389350,4,5
23401,18484,116718,312250,5,4
23402,18022,116718,397786,5,5
23403,17582,116718,374864,5,5
23404,18665,116718,366931,4,4
23405,19262,116718,401498,1,3
23406,18561,116718,341061,2,4
23407,17804,116718,337182,4,3
23408,17990,116718,362099,4,5
23409,18031,116718,368246,5,5
23410,18885,116718,372445,5,5
23411,18771,116723,374690,5,4
23412,18664,116723,395422,4,4
23413,18960,116733,308889,2,2
23414,18940,116735,325143,5,4
23415,18902,116735,398265,5,4
23416,18398,116737,359091,4,3
23417,17912,116737,351593,3,2
23418,17655,116737,368277,5,5
23419,17709,116737,328356,4,3
23420,18172,116737,340464,4,5
23421,18125,116737,370209,5,5
23422,18726,116737,398642,3,3
23423,18779,116737,366148,5,5
23424,18809,116737,347242,4,5
23425,19101,116737,322972,5,5
23426,17801,116737,403432,5,4
23427,18705,116739,396392,5,5
23428,19298,116739,339564,5,4
23429,18367,116739,330081,5,4
23430,17535,116746,394099,3,4
23431,17587,116752,313785,4,4
23432,19346,116752,349441,4,3
23433,17588,116752,349341,5,5
23434,18551,116752,322251,5,4
23435,18149,116752,395450,3,2
23436,18966,116752,361358,5,4
23437,17874,116752,314716,2,3
23438,18490,116752,384856,5,4
23439,19298,116752,364159,4,5
23440,18629,116752,308913,4,4
23441,18213,116754,340775,4,5
23442,19164,116754,388866,5,5
23443,19341,116754,376168,4,3
23444,17868,116754,383837,3,2
23445,19197,116754,372550,4,5
23446,18960,116754,387293,5,5
23447,19036,116754,315301,1,2
23448,18572,116757,312401,5,5
23449,17913,116757,338121,5,5
23450,18119,116767,397248,1,1
23451,18108,116767,404269,2,4
23452,19166,116767,397952,3,5
23453,18149,116768,348036,3,4
23454,17956,116768,370080,4,5
23455,17596,116768,387083,4,4
23456,17554,116768,349233,1,1
23457,18029,116768,378157,4,3
23458,18776,116768,370154,3,1
23459,19309,116769,357453,4,3
23460,18236,116769,342179,5,5
23461,19281,116769,389407,4,3
23462,18726,116769,342200,5,5
23463,17757,116769,305403,5,5
23464,17551,116771,392826,5,4
23465,18576,116771,324752,2,3
23466,18970,116771,311239,4,5
23467,18447,116777,329336,5,4
23468,18829,116777,335822,4,4
23469,18458,116777,368417,2,3
23470,19084,116777,312579,3,2
23471,17907,116777,319431,4,3
23472,19056,116778,375734,5,4
23473,18104,116778,349423,4,4
23474,18315,116778,340613,5,5
23475,19098,116778,356101,3,5
23476,18357,116778,347590,4,3
23477,18958,116778,404606,1,1
23478,18142,116780,354890,4,4
23479,18046,116784,358859,5,5
23480,18863,116784,320027,5,4
23481,18061,116784,312481,4,3
23482,19016,116784,346998,3,1
23483,18726,116784,383592,4,5
23484,19221,116784,356569,4,3
23485,18438,116784,340959,4,4
23486,18571,116786,380464,5,5
23487,18159,116786,330871,3,2
23488,17567,116786,347518,4,5
23489,19133,116786,354803,3,4
23490,18739,116786,371766,4,4
23491,19258,116797,385009,5,5
23492,18944,116797,355247,4,5
23493,19173,116797,360479,4,3
23494,17660,116797,381184,2,3
23495,17669,116797,401841,4,5
23496,18104,116797,343655,3,2
23497,19244,116797,358231,3,4
23498,18127,116797,333665,5,5
23499,19313,116805,365229,2,2
23500,18768,116805,404666,4,4
23501,17580,116805,405042,4,4
23502,18951,116805,378461,3,5
23503,18929,116805,316044,2,1
23504,17721,116805,322456,5,5
23505,19257,116808,368970,3,3
23506,18991,116808,311880,5,4
23507,18568,116808,338541,5,5
23508,19173,116808,376642,3,2
23509,18414,116808,347028,5,4
23510,18301,116811,387490,4,4
23511,19228,116811,310524,5,4
23512,19201,116811,395400,3,1
23513,18407,116811,332728,5,4
23514,18414,116814,348029,5,5
23515,17821,116814,307343,2,4
23516,19262,116814,353723,4,4
23517,19174,116824,386846,5,4
23518,17586,116824,383771,3,1
23519,18035,116824,359614,5,4
23520,17903,116824,394497,4,3
23521,18554,116824,310399,4,3
23522,19080,116824,310884,4,4
23523,17900,116824,335356,3,4
23524,18649,116824,337468,4,4
23525,19096,116824,322237,5,5
23526,17935,116824,378003,4,4
23527,19014,116824,339040,4,5
23528,18111,116824,386473,4,4
23529,18598,116829,315931,5,5
23530,18838,116830,341394,5,5
23531,18285,116830,393239,3,3
23532,18071,116830,366100,5,4
23533,18176,116830,316984,5,4
23534,19155,116835,383387,4,3
23535,18462,116835,404126,3,4
23536,18319,116835,371773,5,5
23537,18491,116835,315944,5,5
23538,17692,116835,400491,4,5
23539,18454,116835,365680,5,5
23540,18216,116835,364290,5,4
23541,18599,116835,347019,4,3
23542,19214,116837,341910,5,5
23543,19080,116837,392426,4,4
23544,19017,116837,400498,4,3
23545,18351,116837,370418,4,4
23546,18264,116837,369453,4,4
23547,18539,116837,364579,5,4
23548,18487,116837,395329,4,3
23549,18701,116837,393355,1,3
23550,17572,116837,356867,5,5
23551,17654,116837,322565,4,5
23552,17596,116837,373664,5,5
23553,18104,116837,321090,4,5
23554,17913,116837,394981,5,5
23555,19130,116837,330705,5,5
23556,19185,116837,323497,5,5
23557,17669,116837,351447,5,5
23558,18824,116838,358674,5,4
23559,18380,116838,327788,5,4
23560,18187,116838,389577,5,5
23561,18549,116838,387471,4,3
23562,17947,116838,333877,4,5
23563,19214,116840,345002,3,1
23564,17855,116840,319237,5,5
23565,17840,116840,349362,5,4
23566,18387,116840,400217,5,4
23567,17872,116840,347492,3,4
23568,18053,116840,357705,3,2
23569,17773,116840,400951,5,5
23570,18131,116840,336281,5,5
23571,19176,116840,342216,5,4
23572,19096,116840,353604,5,5
23573,18389,116844,385036,2,1
23574,18919,116844,396217,3,3
23575,18058,116844,365880,2,2
23576,17702,116844,322955,4,4
23577,17747,116847,402005,3,5
23578,19060,116847,342010,5,5
23579,18319,116847,349602,4,3
23580,18724,116847,316077,5,4
23581,18431,116847,345786,3,2
23582,17992,116853,376377,4,3
23583,19136,116853,369614,5,5
23584,18571,116853,369479,5,4
23585,18094,116853,355296,4,5
23586,18805,116853,357545,4,4
23587,17587,116856,395053,5,4
23588,18741,116856,320295,4,5
23589,18960,116856,376030,5,5
23590,17698,116856,310088,5,5
23591,18656,116861,342396,4,4
23592,19225,116862,402770,5,5
23593,18970,116862,388782,5,4
23594,17958,116862,308069,4,3
23595,17551,116862,388550,5,5
23596,19101,116862,401584,4,3
23597,19164,116863,400925,5,4
23598,18127,116871,328142,3,5
23599,19352,116871,344892,3,5
23600,18484,116871,378839,4,5
23601,17647,116871,388096,4,3
23602,17752,116871,388974,5,5
23603,18944,116871,388555,3,1
23604,18094,116871,384294,5,5
23605,18058,116873,387098,4,5
23606,17571,116873,358276,3,3
23607,18490,116873,332978,4,4
23608,19106,116873,347787,5,5
23609,18737,116873,362660,3,5
23610,18611,116873,371157,5,4
23611,18097,116873,338766,4,5
23612,17820,116873,311966,4,3
23613,18583,116874,376146,4,5
23614,17830,116874,334187,3,5
23615,18090,116874,317661,4,4
23616,17925,116874,340237,4,3
23617,18623,116874,310383,5,5
23618,17655,116874,369122,3,3
23619,18705,116874,318404,5,5
23620,18398,116878,359091,4,3
23621,17912,116878,351593,3,2
23622,17655,116878,368277,5,5
23623,17709,116878,328356,4,3
23624,18172,116878,340464,4,5
23625,18125,116878,370209,5,5
23626,18726,116878,398642,3,3
23627,18779,116878,366148,5,5
23628,18809,116878,347242,4,5
23629,19101,116878,322972,5,5
23630,17801,116878,403432,5,4
23631,17589,116879,402688,3,5
23632,18120,116879,363832,3,1
23633,17871,116879,378572,4,3
23634,19060,116886,336934,4,5
23635,18929,116886,387602,5,4
23636,18127,116886,399701,5,4
23637,17951,116886,329180,5,4
23638,18058,116886,307494,5,5
23639,18482,116886,392705,4,4
23640,19258,116888,385009,5,5
23641,18944,116888,355247,4,5
23642,19173,116888,360479,4,3
23643,17660,116888,381184,2,3
23644,17669,116888,401841,4,5
23645,18104,116888,343655,3,2
23646,19244,116888,358231,3,4
23647,18127,116888,333665,5,5
23648,18120,116890,391720,5,5
23649,18776,116890,371636,4,3
23650,18863,116890,372068,3,2
23651,17651,116890,361490,3,2
23652,18896,116890,319704,5,4
23653,19313,116893,311679,3,4
23654,18982,116893,346897,4,3
23655,19164,116893,376818,5,4
23656,18053,116893,402824,4,5
23657,18437,116893,354139,4,3
23658,19197,116893,374246,5,5
23659,18174,116893,372730,4,3
23660,17902,116894,351398,3,3
23661,19185,116894,382917,2,1
23662,17801,116894,354453,4,5
23663,18844,116894,404448,4,3
23664,18832,116894,359024,4,5
23665,17833,116895,366603,5,5
23666,17751,116895,357059,5,5
23667,18144,116895,345249,4,3
23668,18424,116898,323424,4,5
23669,17737,116898,356385,4,4
23670,17843,116898,326574,4,3
23671,18523,116900,367552,4,3
23672,18439,116900,381598,3,4
23673,18888,116900,333516,5,5
23674,19192,116906,365377,4,4
23675,18611,116906,335194,5,5
23676,19213,116906,334031,2,2
23677,18583,116906,359786,5,5
23678,18229,116906,378448,4,3
23679,18475,116906,332238,5,5
23680,17576,116906,326747,5,4
23681,17731,116910,313954,4,3
23682,18190,116910,401168,2,4
23683,18930,116910,373894,5,4
23684,18641,116910,318456,4,5
23685,17573,116910,383371,5,5
23686,19268,116910,397533,5,4
23687,19312,116911,308343,4,3
23688,19207,116912,310189,4,5
23689,19120,116912,313470,3,2
23690,18838,116912,360289,5,5
23691,18309,116912,404528,5,4
23692,19209,116912,321430,5,5
23693,18279,116912,401411,4,3
23694,17912,116912,379411,3,3
23695,18432,116912,338727,3,2
23696,18203,116912,388825,5,5
23697,18424,116912,328229,3,3
23698,18743,116912,353218,3,5
23699,17977,116912,403559,4,3
23700,18545,116912,380464,3,2
23701,18701,116912,369349,3,1
23702,19346,116912,367702,5,4
23703,18880,116912,307676,4,3
23704,18123,116912,398307,5,5
23705,17800,116912,335731,3,2
23706,19133,116912,329447,4,3
23707,17595,116912,361389,3,4
23708,17925,116913,403079,5,5
23709,18555,116917,370136,2,1
23710,18515,116917,326302,5,5
23711,18441,116917,342556,4,3
23712,19333,116917,359064,3,4
23713,18149,116917,307140,4,3
23714,18697,116917,384841,5,4
23715,18921,116920,338075,4,3
23716,17698,116922,336762,5,5
23717,18581,116922,315134,2,4
23718,18657,116922,354196,3,4
23719,17684,116922,340638,4,3
23720,18986,116922,367542,4,5
23721,18747,116922,403038,5,5
23722,17554,116922,364035,5,5
23723,18625,116922,320671,1,3
23724,18710,116923,330715,4,3
23725,18710,116923,363562,4,3
23726,18267,116923,394850,4,5
23727,18424,116932,343773,5,5
23728,18488,116932,332450,4,4
23729,18358,116932,363147,1,1
23730,17721,116932,386547,2,2
23731,19185,116939,403855,4,5
23732,18807,116939,370982,5,5
23733,18545,116939,327195,4,4
23734,17818,116939,323931,3,1
23735,18029,116939,365743,5,5
23736,17751,116939,382237,2,2
23737,19135,116939,309192,2,1
23738,18431,116939,330442,4,4
23739,18309,116939,381185,5,5
23740,17667,116939,368269,2,3
23741,18050,116939,394056,5,5
23742,18523,116940,383165,4,5
23743,18087,116940,330857,4,4
23744,18072,116940,331635,5,5
23745,19281,116940,309589,3,2
23746,18108,116940,397770,3,2
23747,18904,116940,382989,5,5
23748,17687,116940,342843,5,5
23749,18302,116944,338816,5,5
23750,18216,116944,384081,2,4
23751,17821,116944,373369,4,3
23752,19135,116945,323369,4,4
23753,17647,116945,388001,3,4
23754,17881,116950,375077,4,4
23755,19130,116950,396474,2,3
23756,18184,116950,397297,4,5
23757,19257,116950,382265,4,4
23758,19298,116950,381709,3,5
23759,19287,116950,386799,5,5
23760,17958,116950,366652,4,3
23761,18009,116955,366273,5,5
23762,18270,116955,353549,4,3
23763,19287,116955,317920,5,4
23764,17852,116961,377667,5,4
23765,18581,116961,356403,3,1
23766,18071,116961,348481,4,4
23767,18599,116961,396548,5,5
23768,19328,116961,338513,4,4
23769,18191,116961,313551,4,3
23770,18816,116961,305243,4,4
23771,17630,116964,363843,4,5
23772,17573,116964,396162,5,5
23773,18930,116964,362164,3,2
23774,17595,116964,405073,5,5
23775,18789,116964,359102,5,5
23776,17745,116966,307765,4,3
23777,17881,116966,334441,5,5
23778,18284,116966,359365,5,4
23779,18196,116966,370960,5,4
23780,18720,116966,353657,4,4
23781,17731,116966,401730,2,2
23782,17881,116966,369457,4,4
23783,19025,116966,321165,4,4
23784,18125,116967,389316,1,1
23785,18784,116967,329716,3,4
23786,17721,116967,388296,5,5
23787,18954,116967,404942,1,1
23788,18053,116967,306936,4,5
23789,18953,116967,392682,3,2
23790,18722,116967,364534,5,4
23791,18184,116967,388627,3,5
23792,17709,116967,375952,5,4
23793,18599,116967,346597,5,5
23794,17765,116969,375112,4,3
23795,17748,116969,334657,5,5
23796,18986,116969,328131,4,4
23797,18119,116969,392630,4,3
23798,19244,116969,306758,4,4
23799,18583,116969,313999,4,3
23800,18728,116969,403477,5,4
23801,18650,116969,386196,4,5
23802,18626,116969,320177,2,1
23803,18176,116969,306343,5,5
23804,17808,116969,402118,5,5
23805,19094,116969,381507,5,5
23806,18516,116970,319053,5,5
23807,18137,116970,379843,1,2
23808,18330,116970,326668,5,5
23809,19287,116970,325988,4,5
23810,18767,116970,306662,4,3
23811,18549,116970,390756,4,5
23812,18851,116970,345279,5,5
23813,17871,116986,382714,4,5
23814,19341,116986,336050,5,5
23815,18554,116986,368135,3,4
23816,18868,116986,377404,3,5
23817,17538,116989,322839,4,3
23818,19182,116989,363033,4,5
23819,19207,116989,344169,1,3
23820,18344,116989,346594,5,4
23821,18346,116992,335769,5,5
23822,18684,116992,367429,5,5
23823,18084,116992,363379,5,4
23824,17949,116997,317492,5,5
23825,17978,116997,394544,2,3
23826,18857,116997,363072,5,4
23827,17631,116997,338633,5,4
23828,18006,117000,323953,5,5
23829,17715,117000,403408,4,5
23830,18354,117000,357072,3,4
23831,18758,117000,307800,4,3
23832,19133,117000,354091,3,4
23833,17654,117000,396252,1,1
23834,19239,117000,382879,5,5
23835,17822,117007,383049,5,5
23836,18885,117007,375880,5,4
23837,18203,117007,395354,5,4
23838,18880,117007,385222,4,3
23839,19265,117007,313775,4,4
23840,18216,117009,371337,5,5
23841,19135,117009,391251,5,5
23842,18454,117009,360148,5,5
23843,19267,117009,384658,4,4
23844,17820,117009,359387,5,5
23845,18758,117011,330581,4,5
23846,19329,117011,363686,3,2
23847,18697,117011,338748,5,5
23848,18319,117011,402244,5,4
23849,18452,117011,335717,5,4
23850,18316,117011,403588,5,5
23851,17898,117014,344566,5,5
23852,17696,117014,375088,4,3
23853,18888,117014,392360,3,5
23854,18412,117014,373745,3,1
23855,19121,117014,318332,4,3
23856,18768,117014,387293,1,3
23857,18394,117014,358416,3,1
23858,19297,117014,333035,4,4
23859,19331,117014,346334,1,2
23860,18555,117015,380727,4,5
23861,18780,117015,338542,3,2
23862,18270,117015,403280,3,3
23863,19068,117015,333230,3,2
23864,18262,117015,323415,4,5
23865,19215,117015,400346,5,4
23866,17778,117015,349135,1,1
23867,18319,117015,378190,4,5
23868,19299,117018,309875,5,5
23869,17709,117018,372281,4,3
23870,19315,117018,345760,4,3
23871,19179,117018,369601,4,4
23872,17722,117018,333737,4,3
23873,18025,117018,355626,4,4
23874,18481,117018,311507,4,3
23875,18120,117018,307039,4,4
23876,18844,117024,383421,5,5
23877,19206,117024,360865,4,5
23878,17551,117024,400101,4,4
23879,18191,117024,396810,4,4
23880,18148,117024,358078,5,5
23881,19254,117024,329510,4,5
23882,19253,117024,378797,5,5
23883,17708,117024,379355,5,4
23884,19209,117024,307242,3,1
23885,17797,117024,401031,5,5
23886,18961,117024,354307,4,4
23887,17747,117024,309253,4,5
23888,17681,117024,308006,4,3
23889,18650,117024,399896,5,4
23890,19331,117024,305701,4,5
23891,19268,117024,320900,1,3
23892,18726,117039,323556,2,2
23893,18140,117039,371966,5,5
23894,18319,117039,385436,4,3
23895,19214,117042,386644,4,5
23896,19025,117042,335461,4,4
23897,18461,117042,334470,4,5
23898,18390,117042,366001,4,5
23899,18044,117042,335914,4,3
23900,18651,117042,334626,5,5
23901,18635,117042,366506,3,5
23902,19248,117043,340732,5,4
23903,17846,117043,339906,4,4
23904,19213,117043,394261,4,5
23905,17903,117043,395028,5,4
23906,17777,117043,347353,2,2
23907,18484,117043,393617,3,4
23908,18963,117043,315436,4,5
23909,17553,117045,361658,4,3
23910,18006,117050,342164,5,5
23911,18923,117050,350785,4,3
23912,18119,117050,399400,5,5
23913,18367,117050,365475,5,4
23914,18544,117050,400172,5,5
23915,18221,117050,310225,4,4
23916,18269,117050,385537,2,4
23917,19174,117050,377767,3,5
23918,18084,117050,332969,5,5
23919,18315,117050,397570,5,5
23920,17835,117050,360688,5,4
23921,18555,117051,332262,5,4
23922,19257,117051,376871,5,5
23923,19298,117051,308744,4,3
23924,17573,117051,383813,5,5
23925,18943,117051,332422,4,4
23926,19333,117051,370604,1,2
23927,18138,117055,306188,3,2
23928,19224,117055,310970,5,4
23929,18902,117055,349454,4,5
23930,18847,117055,342244,5,5
23931,17737,117055,359951,3,2
23932,18496,117055,382801,4,3
23933,18137,117055,380322,5,5
23934,19324,117055,376674,4,4
23935,18262,117064,389291,4,4
23936,18010,117064,378125,4,4
23937,18295,117064,382619,5,5
23938,19212,117064,364436,5,5
23939,18583,117064,348604,3,5
23940,18490,117064,373315,5,5
23941,18380,117064,357270,4,3
23942,18438,117064,314966,4,5
23943,18381,117064,343206,3,1
23944,17743,117064,377765,4,5
23945,17642,117064,391591,5,4
23946,18478,117064,400775,4,3
23947,17607,117064,314494,5,4
23948,18398,117064,319589,3,3
23949,18852,117064,364810,2,1
23950,19228,117064,340494,4,4
23951,17555,117064,391214,3,4
23952,18409,117064,347377,5,5
23953,17553,117064,403627,5,5
23954,17765,117064,404148,4,5
23955,19164,117064,342207,1,2
23956,18979,117067,310109,5,5
23957,18930,117067,306854,3,4
23958,17538,117067,375527,5,5
23959,17661,117067,403253,5,5
23960,18431,117072,306374,4,4
23961,17720,117072,352149,5,5
23962,18826,117072,356871,5,5
23963,18576,117072,355214,2,3
23964,18938,117072,394459,5,5
23965,18776,117072,322909,3,3
23966,19299,117072,325064,4,4
23967,18408,117072,405064,5,5
23968,19267,117074,306115,4,5
23969,17647,117074,397867,4,4
23970,19063,117074,364440,5,5
23971,19221,117074,313628,4,5
23972,18409,117074,400174,2,2
23973,19137,117080,334646,3,1
23974,19106,117080,319256,5,5
23975,17722,117080,372083,5,4
23976,18213,117080,336870,3,5
23977,17705,117080,376321,5,4
23978,19194,117080,313909,2,4
23979,18191,117080,364010,3,4
23980,18726,117080,305739,5,5
23981,17720,117080,325749,5,4
23982,17771,117080,331898,3,3
23983,19328,117080,332920,5,5
23984,18917,117081,340770,4,5
23985,18144,117081,370880,4,3
23986,18960,117081,349511,5,5
23987,18774,117087,354435,2,1
23988,18647,117087,325766,5,5
23989,19068,117087,332660,4,5
23990,17576,117087,397094,2,4
23991,19176,117087,364950,4,5
23992,18736,117087,350905,5,4
23993,19207,117087,334362,4,3
23994,17912,117088,342843,4,5
23995,17849,117088,355142,5,5
23996,18440,117088,370960,5,5
23997,18568,117088,385508,3,3
23998,17695,117088,339946,5,4
23999,19229,117088,315339,4,3
24000,18028,117089,336052,4,5
24001,18408,117092,357890,3,3
24002,17912,117112,352870,4,4
24003,19330,117114,317024,4,4
24004,18896,117114,330396,3,5
24005,18552,117114,350451,5,5
24006,18204,117114,375947,5,5
24007,19306,117114,367620,4,3
24008,18262,117114,362814,5,4
24009,18071,117116,392641,5,5
24010,18956,117116,362968,5,5
24011,18860,117116,332934,3,4
24012,17898,117116,324995,4,4
24013,18475,117116,324905,4,4
24014,18784,117116,368848,4,3
24015,18061,117117,332747,5,5
24016,18159,117117,348079,4,5
24017,18777,117117,305367,1,1
24018,19184,117117,351603,4,5
24019,17985,117117,347694,4,5
24020,18662,117117,352623,5,5
24021,19209,117117,402082,2,2
24022,18499,117117,377019,3,1
24023,18350,117117,367831,3,2
24024,18778,117117,377691,5,5
24025,18611,117121,322844,4,5
24026,18440,117121,331133,5,5
24027,19182,117121,380320,5,5
24028,19198,117121,354330,4,3
24029,17825,117121,332446,4,3
24030,18572,117121,372916,5,5
24031,19262,117121,397983,5,5
24032,19082,117121,391137,3,3
24033,18906,117123,320000,4,5
24034,17898,117123,394285,4,4
24035,18551,117123,363745,3,3
24036,17752,117123,342234,5,5
24037,17538,117123,388216,5,4
24038,19194,117123,332597,4,5
24039,18630,117123,316288,4,4
24040,18626,117126,353110,5,5
24041,18800,117126,387763,4,4
24042,18719,117126,356085,5,4
24043,18857,117128,310060,4,3
24044,18743,117128,311462,5,5
24045,18137,117128,316379,4,4
24046,17535,117128,383681,3,4
24047,18744,117128,370982,5,5
24048,18965,117128,378375,3,5
24049,18832,117128,310721,3,5
24050,18390,117128,354807,5,5
24051,19110,117132,323312,5,5
24052,19243,117132,362367,4,5
24053,18490,117132,354965,4,5
24054,18689,117132,360756,4,4
24055,18108,117132,334987,4,5
24056,17693,117132,355731,5,5
24057,19022,117132,313089,3,4
24058,18991,117132,341026,5,5
24059,18960,117133,399661,3,4
24060,18947,117133,352843,4,3
24061,18439,117133,349617,5,5
24062,17669,117133,336409,3,5
24063,18157,117133,372824,4,4
24064,17949,117133,322982,3,2
24065,19290,117133,365497,4,4
24066,18400,117133,329543,4,5
24067,19314,117133,349120,5,5
24068,17679,117133,318191,3,5
24069,17863,117133,312575,2,1
24070,19095,117137,318254,5,5
24071,18111,117137,334846,3,1
24072,18634,117137,340075,5,5
24073,19264,117137,319251,4,3
24074,19054,117137,368132,5,4
24075,17667,117137,366078,4,5
24076,18338,117137,318620,5,5
24077,17925,117137,339559,2,2
24078,17687,117137,368453,4,4
24079,17731,117137,364986,4,3
24080,17942,117141,351051,3,4
24081,17911,117141,388426,5,5
24082,19098,117141,361191,5,5
24083,19056,117141,347099,1,1
24084,18963,117141,305113,5,5
24085,19202,117141,366961,4,4
24086,18434,117141,362504,4,5
24087,18571,117146,307566,4,3
24088,17943,117146,349140,4,3
24089,18923,117146,387169,3,1
24090,18692,117146,379925,2,4
24091,18376,117146,322427,4,4
24092,19007,117146,378717,4,4
24093,17816,117146,336264,2,1
24094,18299,117146,310192,3,4
24095,17999,117149,390948,1,1
24096,18120,117149,337665,4,3
24097,17601,117149,385101,3,1
24098,18412,117149,330822,5,4
24099,19212,117149,401265,3,5
24100,18460,117149,331064,5,4
24101,17710,117149,364352,5,5
24102,18285,117149,311575,2,1
24103,18315,117149,362736,3,2
24104,18657,117149,400819,3,1
24105,18315,117149,395687,2,4
24106,18086,117149,308156,4,5
24107,19330,117149,383851,1,1
24108,19007,117149,347901,4,3
24109,18350,117149,374713,4,4
24110,17973,117149,402419,3,1
24111,17670,117149,376062,1,2
24112,17630,117149,376523,4,5
24113,18938,117149,307107,3,3
24114,19060,117149,389248,4,4
24115,19244,117153,347342,2,4
24116,18781,117153,330067,5,4
24117,18895,117153,310575,5,5
24118,19214,117153,378724,5,5
24119,17586,117153,389185,5,5
24120,19014,117153,357473,5,5
24121,19308,117153,339839,5,5
24122,17881,117153,401365,5,5
24123,19305,117160,323860,2,1
24124,18604,117160,395905,5,5
24125,18431,117160,399586,5,4
24126,18556,117160,357330,5,5
24127,19022,117160,330907,3,4
24128,17917,117160,343915,5,4
24129,18630,117162,396229,4,3
24130,18346,117162,365871,3,4
24131,19049,117162,364316,4,4
24132,18400,117162,367558,3,5
24133,18389,117162,399977,2,1
24134,18447,117162,317058,5,5
24135,17987,117162,316401,4,5
24136,18458,117162,329879,4,4
24137,19209,117162,382514,5,5
24138,18713,117162,370365,4,5
